sku;base_image;small_image;store_view_code;attribute_set_code;product_type;categories;product_websites;name;description;short_description;weight;product_online;tax_class_name;visibility;price;special_price;special_price_from_date;special_price_to_date;url_key;meta_title;meta_keywords;meta_description;created_at;updated_at;new_from_date;new_to_date;display_product_options_in;map_price;msrp_price;map_enabled;gift_message_available;custom_design;custom_design_from;custom_design_to;custom_layout_update;page_layout;product_options_container;msrp_display_actual_price_type;country_of_manufacture;additional_attributes;qty;out_of_stock_qty;use_config_min_qty;is_qty_decimal;allow_backorders;use_config_backorders;min_cart_qty;use_config_min_sale_qty;max_cart_qty;use_config_max_sale_qty;is_in_stock;notify_on_stock_below;use_config_notify_stock_qty;manage_stock;use_config_manage_stock;use_config_qty_increments;qty_increments;use_config_enable_qty_inc;enable_qty_increments;is_decimal_divided;website_id;deferred_stock_update;use_config_deferred_stock_update;related_skus;crosssell_skus;upsell_skus;hide_from_product_page;custom_options;bundle_price_type;bundle_sku_type;bundle_price_view;bundle_weight_type;bundle_values;associated_skus
565;http://static.aptekagemini.pl/media/products/9_/b_/e_/9be495fe17244867b535428125345832/images/thumbnail/large_1489674740apteka_internetowa_gemini_calcium_pliva_z_witamin-_c__smak_pomara-czowy_12__2_tabletek_musuj-cych.jpg;http://static.aptekagemini.pl/media/products/9_/b_/e_/9be495fe17244867b535428125345832/images/thumbnail/large_1489674740apteka_internetowa_gemini_calcium_pliva_z_witamin-_c__smak_pomara-czowy_12__2_tabletek_musuj-cych.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium Pliva z witaminą C,  smak pomarańczowy, 12 + 2 tabletek musujących;Calcium PLIVA z witaminą C stanowi bogate źródło wapnia i witaminy C. Składniki preparatu pomagają w prawidłowym funkcjonowaniu układu odpornościowego.;;1;1;Taxable Goods;Catalog, Search;3.19;;;;564;Calcium Pliva z witaminą C,  smak pomarańczowy, 12 + 2 tabletek musujących;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
566;http://static.aptekagemini.pl/media/products/4_/a_/2_/4a20e6c04e016143ef12574bf375abd1/images/thumbnail/large_1487743314apteka_internetowa_gemini_calcynovit_1250d3_60_tabletek.jpg;http://static.aptekagemini.pl/media/products/4_/a_/2_/4a20e6c04e016143ef12574bf375abd1/images/thumbnail/large_1487743314apteka_internetowa_gemini_calcynovit_1250d3_60_tabletek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calcynovit 1250+D3, 60 tabletek;Calcynovit 1250+D3 to preparat uzupełniający codzienną dietę w wapń, magnez, cynk oraz witaminę D3.;;1;1;Taxable Goods;Catalog, Search;11.85;;;;565;Calcynovit 1250+D3, 60 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
567;http://static.aptekagemini.pl/media/products/1_/d_/4_/1d46a0abbb8269cc78c8499e75b31147/images/thumbnail/large_apteka_internetowa_gemini_calcium-sandoz_forte_500mg_20_tabletek_musuj-cych.jpg;http://static.aptekagemini.pl/media/products/1_/d_/4_/1d46a0abbb8269cc78c8499e75b31147/images/thumbnail/large_apteka_internetowa_gemini_calcium-sandoz_forte_500mg_20_tabletek_musuj-cych.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium-Sandoz Forte 500mg, 20 tabletek musujących;;;1;1;Taxable Goods;Catalog, Search;15.49;;;;566;Calcium-Sandoz Forte 500mg, 20 tabletek musujących;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
568;http://static.aptekagemini.pl/media/products/2_/b_/8_/2b83a202f12a9fe18485a5e579fee20f/images/thumbnail/large_apteka_internetowa_gemini_calcium_kruger_smak_cytrynowy_20_tabletek_musuj-cych.jpg;http://static.aptekagemini.pl/media/products/2_/b_/8_/2b83a202f12a9fe18485a5e579fee20f/images/thumbnail/large_apteka_internetowa_gemini_calcium_kruger_smak_cytrynowy_20_tabletek_musuj-cych.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium, KRUGER, smak cytrynowy, 20 tabletek musujących;Tabletki musujące o smaku cytrynowym.;;1;1;Taxable Goods;Catalog, Search;4.39;;;;567;Calcium, KRUGER, smak cytrynowy, 20 tabletek musujących;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
569;http://static.aptekagemini.pl/media/products/b_/c_/6_/bc608ed0f75f4de90d41b26762e46999/images/thumbnail/large_1488465403apteka_internetowa_gemini_calcium-sandoz_forte_500mg_20_tabletek_musuj-cych_import_r-wnoleg-y.jpg;http://static.aptekagemini.pl/media/products/b_/c_/6_/bc608ed0f75f4de90d41b26762e46999/images/thumbnail/large_1488465403apteka_internetowa_gemini_calcium-sandoz_forte_500mg_20_tabletek_musuj-cych_import_r-wnoleg-y.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium-Sandoz Forte 500mg, 20 tabletek musujących IMPORT RÓWNOLEGŁY;;;1;1;Taxable Goods;Catalog, Search;14.29;;;;568;Calcium-Sandoz Forte 500mg, 20 tabletek musujących IMPORT RÓWNOLEGŁY;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
570;http://static.aptekagemini.pl/media/products/2_/e_/d_/2ed1779f5e6e6a1e75efa9e200eca043/images/thumbnail/large_apteka_internetowa_gemini_calmapherol_sc_ma--_niesterydowa_do_sk-ry_podra-nionej_20g.jpg;http://static.aptekagemini.pl/media/products/2_/e_/d_/2ed1779f5e6e6a1e75efa9e200eca043/images/thumbnail/large_apteka_internetowa_gemini_calmapherol_sc_ma--_niesterydowa_do_sk-ry_podra-nionej_20g.jpg;;Default;simple;Default Category/problemy skórne/rany i podrażnienia;base;Calmapherol SC, maść niesterydowa do skóry podrażnionej, 20g;;;1;1;Taxable Goods;Catalog, Search;25.98;;;;569;Calmapherol SC, maść niesterydowa do skóry podrażnionej, 20g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
571;http://static.aptekagemini.pl/media/products/e_/f_/c_/efc7f1543e4d7ce0db486da/images/thumbnail/large_1495807473apteka_internetowa_gemini_calcium_p-ynna_esencja_calcium_w_kapsu-kach_do_po-ykania_10_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/e_/f_/c_/efc7f1543e4d7ce0db486da/images/thumbnail/large_1495807473apteka_internetowa_gemini_calcium_p-ynna_esencja_calcium_w_kapsu-kach_do_po-ykania_10_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium, płynna esencja calcium w kapsułkach do połykania, 10 kapsułek;Płynna esencja calcium w kapsułkach do połykania.;;1;1;Taxable Goods;Catalog, Search;2.19;;;;570;Calcium, płynna esencja calcium w kapsułkach do połykania, 10 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
572;http://static.aptekagemini.pl/media/products/e_/f_/f_/effb7b177196a1b7c715a73d2c7c06df/images/thumbnail/large_1507803366apteka_internetowa_gemini_calcium_gal_60_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/e_/f_/f_/effb7b177196a1b7c715a73d2c7c06df/images/thumbnail/large_1507803366apteka_internetowa_gemini_calcium_gal_60_kapsu-ek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/wapń;base;Calcium, GAL, 60 kapsułek;Produkt zawiera ekstrakt z ryb bogaty w naturalny wapń i fosfor, wysoka przyswajalność.;;1;1;Taxable Goods;Catalog, Search;18.99;;;;571;Calcium, GAL, 60 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
573;http://static.aptekagemini.pl/media/products/0_/5_/e_/05e7c875769f4730bec68da/images/thumbnail/large_1507742741apteka_internetowa_gemini_calmapherol_krem_regeneruj-cy_do_sk-ry_podra-nionej_55ml.jpg;http://static.aptekagemini.pl/media/products/0_/5_/e_/05e7c875769f4730bec68da/images/thumbnail/large_1507742741apteka_internetowa_gemini_calmapherol_krem_regeneruj-cy_do_sk-ry_podra-nionej_55ml.jpg;;Default;simple;Default Category/problemy skórne/rany i podrażnienia;base;Calmapherol, krem regenerujący do skóry podrażnionej, 55ml;Calmapherol zawiera wysokogatunkowy mikronizowany tlenek cynku oraz czynne substancje nawilżające. Tlenek cynku, siarczan cynku i siarczan miedzi wykazują właściwości gojące, regenerujące przeciwzapalne, działają antybakteryjnie na skórę. Wspomagają gojenie podrażnień, ran i owrzodzeń. Działają wysuszająco i zmniejszają stany zapalne skóry. Witamina E zapobiegając utracie wilgoci przyczynia się do wzrostu poprawy nawilżenia i przywrócenia naturalnych funkcji ochronnych. Intensywnie regeneruje skórę suchą, podrażnioną i wrażliwą. Łagodzi zaczerwienienia skóry, zmniejszając przy tym  uczucie napięcia i szorstkości skóry. Poprzez nawilżanie zapobiega wysuszaniu i pękaniu skóry. Alantoina ma działanie łagodzące, uśmierzające oraz wzmacnia regenerację naskórka.;;1;1;Taxable Goods;Catalog, Search;21.19;;;;572;Calmapherol, krem regenerujący do skóry podrażnionej, 55ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
574;http://static.aptekagemini.pl/media/products/5_/6_/a_/56afc6fb1d573b7bc7b1a506aa8da1ca/images/thumbnail/large_1507106663apteka_internetowa_gemini_calperos_duo_wap-_i_witamina_d3_60_tabletek.jpg;http://static.aptekagemini.pl/media/products/5_/6_/a_/56afc6fb1d573b7bc7b1a506aa8da1ca/images/thumbnail/large_1507106663apteka_internetowa_gemini_calperos_duo_wap-_i_witamina_d3_60_tabletek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calperos DUO, wapń i witamina D3, 60 tabletek;Zawarta w składzie witamina D3 wspomaga wchłanianie wapnia i fosforu, pomaga w utrzymaniu prawidłowego poziomu wapnia we krwi oraz wspiera prawidłowe funkcjonowanie mięśni. Wapń i witamina D3 pomagają w prawidłowym utrzymaniu zdrowych i mocnych kości.;;1;1;Taxable Goods;Catalog, Search;18.89;;;;573;Calperos DUO, wapń i witamina D3, 60 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
575;http://static.aptekagemini.pl/media/products/9_/0_/5_/90598e499ab9f22e15d57c4a61e566f9/images/thumbnail/large_1507106893apteka_internetowa_gemini_calperos_500mg_200_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/9_/0_/5_/90598e499ab9f22e15d57c4a61e566f9/images/thumbnail/large_1507106893apteka_internetowa_gemini_calperos_500mg_200_kapsu-ek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calperos, 500mg, 200 kapsułek;;;1;1;Taxable Goods;Catalog, Search;44.59;;;;574;Calperos, 500mg, 200 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
576;http://static.aptekagemini.pl/media/products/b_/d_/7_/bd7b1bdc7d35c16c210194e74c14c075/images/thumbnail/large_1507106757apteka_internetowa_gemini_calperos_1000mg_100_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/b_/d_/7_/bd7b1bdc7d35c16c210194e74c14c075/images/thumbnail/large_1507106757apteka_internetowa_gemini_calperos_1000mg_100_kapsu-ek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calperos, 1000mg, 100 kapsułek;;;1;1;Taxable Goods;Catalog, Search;34.19;;;;575;Calperos, 1000mg, 100 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
577;http://static.aptekagemini.pl/media/products/2_/4_/f_/24f354f492f6b9ca9576d1ead0317386/images/thumbnail/large_1505224053apteka_internetowa_gemini_calore_ucho_ma--_rozgrzewaj-ca_10ml.jpg;http://static.aptekagemini.pl/media/products/2_/4_/f_/24f354f492f6b9ca9576d1ead0317386/images/thumbnail/large_1505224053apteka_internetowa_gemini_calore_ucho_ma--_rozgrzewaj-ca_10ml.jpg;;Default;simple;Default Category/przeziębienie i grypa/zapalenie ucha;base;CALORE Ucho, maść rozgrzewająca, 10ml;CALORE UCHO to rozgrzewająca maść przeznaczona do stosowania na skórę wokół małżowiny ucha i na zewnętrzną powierzchnię płatka ucha. Zawarte w maści naturalne składniki: kamfora, ekstrakt z papryczki chili, olejek eukaliptusowy oraz ekstrakt z melisy, w połączeniu z delikatnym masażem okolic ucha, działają rozgrzewająco rozluźniając i przynosząc ulgę we wszelkich dolegliwościach bólowych. Bakteriostatyczna warstwa nałożonej maści zabezpiecza przed bakteryjnymi czynnikami skażającymi.;;1;1;Taxable Goods;Catalog, Search;11.69;;;;576;CALORE Ucho, maść rozgrzewająca, 10ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
578;http://static.aptekagemini.pl/media/products/4_/4_/0_/440b582820d86deafd2cdaf981e5117d/images/thumbnail/large_1507106827apteka_internetowa_gemini_calperos_1000mg_30_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/4_/4_/0_/440b582820d86deafd2cdaf981e5117d/images/thumbnail/large_1507106827apteka_internetowa_gemini_calperos_1000mg_30_kapsu-ek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calperos, 1000mg, 30 kapsułek;;;1;1;Taxable Goods;Catalog, Search;15.99;;;;577;Calperos, 1000mg, 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
579;http://static.aptekagemini.pl/media/products/f_/8_/6_/f86789e3694bf6963e37eba6148926ed/images/thumbnail/large_1507644064apteka_internetowa_gemini_calominal_60_tabletek.jpg;http://static.aptekagemini.pl/media/products/f_/8_/6_/f86789e3694bf6963e37eba6148926ed/images/thumbnail/large_1507644064apteka_internetowa_gemini_calominal_60_tabletek.jpg;;Default;simple;Default Category/odchudzanie/wspomaganie odchudzania;base;Calominal, 60 tabletek;;;1;1;Taxable Goods;Catalog, Search;31.89;;;;578;Calominal, 60 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
580;http://static.aptekagemini.pl/media/products/d_/8_/8_/d88c5e1286b0fddf975b50c/images/thumbnail/large_1501302955apteka_internetowa_gemini_calogen_smak_neutralny_500ml.jpg;http://static.aptekagemini.pl/media/products/d_/8_/8_/d88c5e1286b0fddf975b50c/images/thumbnail/large_1501302955apteka_internetowa_gemini_calogen_smak_neutralny_500ml.jpg;;Default;simple;Default Category/witaminy i mikroelementy/odżywki;base;Calogen, smak neutralny, 500ml;Dietetyczny środek spożywczy specjalnego przeznaczenia medycznego. Calogen jest emulsją tłuszczową zawierającą długołańcuchowe triglicerydy.;;1;1;Taxable Goods;Catalog, Search;54.77;;;;579;Calogen, smak neutralny, 500ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
581;http://static.aptekagemini.pl/media/products/6_/c_/0_/6c00f8cdb0c25115ce99108298e85391/images/thumbnail/large_1507106971apteka_internetowa_gemini_calperos_500mg_30_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/6_/c_/0_/6c00f8cdb0c25115ce99108298e85391/images/thumbnail/large_1507106971apteka_internetowa_gemini_calperos_500mg_30_kapsu-ek.jpg;;Default;simple;mięśnie, kości, mięśnie, kości/osteoporoza;base;Calperos, 500mg, 30 kapsułek;;;1;1;Taxable Goods;Catalog, Search;12.99;;;;580;Calperos, 500mg, 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
592;http://static.aptekagemini.pl/media/products/5_/7_/f_/57f16b5a4ad0c93aa0550d31557d8732/images/thumbnail/large_1493144515apteka_internetowa_gemini_calsin_osteo_2000_60_tabletek.jpg;http://static.aptekagemini.pl/media/products/5_/7_/f_/57f16b5a4ad0c93aa0550d31557d8732/images/thumbnail/large_1493144515apteka_internetowa_gemini_calsin_osteo_2000_60_tabletek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/dla dorosłych;base;Caprylic Acid, kwas kaprylowy, 600mg,100 tabletek;;;1;1;Taxable Goods;Catalog, Search;16.39;;;;581;Caprylic Acid, kwas kaprylowy, 600mg,100 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
593;http://static.aptekagemini.pl/media/products/d_/5_/4_/d54d9be135cfaf5fc417b1c/images/thumbnail/large_1463491072apteka_internetowa_gemini_candivac_30_kapsulek.jpg;http://static.aptekagemini.pl/media/products/d_/5_/4_/d54d9be135cfaf5fc417b1c/images/thumbnail/large_1463491072apteka_internetowa_gemini_candivac_30_kapsulek.jpg;;Default;simple;Default Category/witaminy i mikroelementy/odżywki;base;CannabiGold, Intense, olej konopny CBD 30%, 10g;Najwyższej jakości złoty ekstrakt CO2 z konopi włóknistych z naturalnie występującymi fitokannabinoidami. CannabiGold Intense zawiera kwasy tłuszczowe omega-3 i omega-6 oraz pełne spektrum naturalnie występujących w konopiach kannabinoidów, flawonoidów i terpenoidów (m.in. CBDA, BCP, CBC – kannabichromen, CBG - kannabigerol, CBDV – kannabidiwarin, ß-kariofilen), w tym gwarantowane minimum 3000mg naturalnego CBD, powstaje wyłącznie przy użyciu ekstrakcji dwutlenku węgla w stanie nadkrytycznym (CO2), bez jakichkolwiek dodatków.;;1;1;Taxable Goods;Catalog, Search;89.89;;;;582;CannabiGold, Intense, olej konopny CBD 30%, 10g;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
594;http://static.aptekagemini.pl/media/products/2_/9_/a_/29a4b42b6ea12a96b87893085420667a/images/thumbnail/large_1507022535apteka_internetowa_gemini_cannabigold_balance_olej_konopny_cbd_10_10g.jpg;http://static.aptekagemini.pl/media/products/2_/9_/a_/29a4b42b6ea12a96b87893085420667a/images/thumbnail/large_1507022535apteka_internetowa_gemini_cannabigold_balance_olej_konopny_cbd_10_10g.jpg;;Default;simple;Default Category/układ pokarmowy/biegunka;base;Carbo VP węgiel aktywowany, 20 kapsułek;Suplement diety zawierający węgiel aktywowany.;;1;1;Taxable Goods;Catalog, Search;249;;;;583;Carbo VP węgiel aktywowany, 20 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
595;http://static.aptekagemini.pl/media/products/e_/1_/4_/e148c7bc991ef8ed17b1087493fd0e7e/images/thumbnail/large_1488307644apteka_internetowa_gemini_canespor_-mycospor-_krem_15g.jpg;http://static.aptekagemini.pl/media/products/e_/1_/4_/e148c7bc991ef8ed17b1087493fd0e7e/images/thumbnail/large_1488307644apteka_internetowa_gemini_canespor_-mycospor-_krem_15g.jpg;;Default;simple;Default Category/układ pokarmowy/biegunka;base;Carbo VP węgiel aktywowany, 20 tabletek;Suplement diety zawierający węgiel aktywowany.;;1;1;Taxable Goods;Catalog, Search;38.29;;;;584;Carbo VP węgiel aktywowany, 20 tabletek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
596;http://static.aptekagemini.pl/media/products/8_/8_/4_/884a717d4b48e628419011fe40e84f55/images/thumbnail/large_1507781455apteka_internetowa_gemini_capivit_mocne_w-osy_i_paznokcie_-capivit_total_action-_30_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/8_/8_/4_/884a717d4b48e628419011fe40e84f55/images/thumbnail/large_1507781455apteka_internetowa_gemini_capivit_mocne_w-osy_i_paznokcie_-capivit_total_action-_30_kapsu-ek.jpg;;Default;simple;Default Category/odporność organizmu/witamina C;base;Carbosal z czarną jagodą, 30 kapsułek;Suplement diety Carbosal+ z czarną jagodą zawiera witaminę C i ekstrakt z owoców czarnej jagody. Witamina C przyczynia się do utrzymania prawidłowego metabolizmu energetycznego.;;1;1;Taxable Goods;Catalog, Search;8.99;;;;585;Carbosal z czarną jagodą, 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
597;http://static.aptekagemini.pl/media/products/2_/1_/b_/21b959603c7f5ec0d86fe4e3f9041d58/images/thumbnail/large_apteka_internetowa_gemini_cannabigold_classic_olej_konopny_cbd_5_10g.jpg;http://static.aptekagemini.pl/media/products/2_/1_/b_/21b959603c7f5ec0d86fe4e3f9041d58/images/thumbnail/large_apteka_internetowa_gemini_cannabigold_classic_olej_konopny_cbd_5_10g.jpg;;Default;simple;Default Category/dobre samopoczucie/poprawa samopoczucia, zwiększenie energii;base;Cardiamid z kofeiną, krople, 100ml;Suplement diety zawiera kofeinę, witaminę B6 oraz naturalne wyciągi roślinne z owoców głogu, korzenia żeń-szenia, nasion guarany. Kofeina pomaga w poprawie koncentracji. Wyciąg z guarany pomaga w zmniejszeniu zmęczenia psychicznego. Witamina B6 przyczynia sie do zmniejszenia uczucia zmęczenia i znużenia oraz do utrzymania prawidłowych funkcji psychologicznych.;;1;1;Taxable Goods;Catalog, Search;119;;;;586;Cardiamid z kofeiną, krople, 100ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
598;http://static.aptekagemini.pl/media/products/2_/5_/8_/258ee84b76852adb2cb510968dcf1db7/images/thumbnail/large_apteka_internetowa_gemini_cannabigold_premium_olej_konopny_cbd_15_10g.jpg;http://static.aptekagemini.pl/media/products/2_/5_/8_/258ee84b76852adb2cb510968dcf1db7/images/thumbnail/large_apteka_internetowa_gemini_cannabigold_premium_olej_konopny_cbd_15_10g.jpg;;Default;simple;Default Category/układ pokarmowy/biegunka;base;Carbocaps, 30 kapsułek;Carbo caps suplement diety zawiera witaminę C i kłącze imbiru.;;1;1;Taxable Goods;Catalog, Search;399;;;;587;Carbocaps, 30 kapsułek;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
599;http://static.aptekagemini.pl/media/products/f_/9_/7_/f974de04bbb86ce8988c73481756de6a/images/thumbnail/large_apteka_internetowa_gemini_capivit_ae_zdrowa_i_pi-kna_sk-ra_-capivit_ae_forte_system-_90_kapsu-ek.jpg;http://static.aptekagemini.pl/media/products/f_/9_/7_/f974de04bbb86ce8988c73481756de6a/images/thumbnail/large_apteka_internetowa_gemini_capivit_ae_zdrowa_i_pi-kna_sk-ra_-capivit_ae_forte_system-_90_kapsu-ek.jpg;;Default;simple;Default Category/dobre samopoczucie/poprawa samopoczucia, zwiększenie energii;base;Cardiamidum, krople, 15ml;;;1;1;Taxable Goods;Catalog, Search;23.79;;;;588;Cardiamidum, krople, 15ml;meta;meta description;;;;;Block after Info Column;;;;;;;;;;;Use config;;;100;0;1;0;0;1;1;0;0;1;1;;1;0;1;1;0;1;0;0;1;0;1;;;;;;;;;;;
